"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,OC Boys,OC Girls,"TUITION
FEE",AFFILIATED
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CIV,CIVIL ENGINEERING,66300,117720,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38858,38858,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSE,COMPUTER SCIENCE AND ENGINEERING,27479,28509,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",38044,38044,106000,JNTUH
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),NAGOLE,MDL,COED,PVT,2011,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55570,55570,106000,JNTUH
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,28681,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CME,COMPUTER ENGINEERING,0,44066,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,23987,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,56738,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,106612,85000,OU
STLW,"STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR
WOMEN (AUTONOMOUS)",ABIDS,HYD,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,0,36578,85000,OU
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CIV,CIVIL ENGINEERING,110743,116777,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,46681,47823,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82815,82815,60000,JNTUH
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SURYAPETA,SRP,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,89507,98499,60000,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),43985,43985,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),56326,56472,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",56610,60936,79350,JNTUH
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,SECUNDERABAD,HYD,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),75500,85626,79350,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,117849,117849,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,62180,62180,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",83824,83824,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,73826,114055,65000,JNTUH
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,HANAMKONDA,HNK,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,55797,117352,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,69831,69831,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,49799,49799,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84881,84881,65000,JNTUH
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PEDDAPALLY,PDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,93597,106473,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,78648,78648,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,63734,64384,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,112244,112244,65000,JNTUH
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KARIMNAGAR,KRM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11205,110534,65000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,38077,45890,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CIV,CIVIL ENGINEERING,104620,114850,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,30574,34348,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSG,COMPUTER SCIENCE & DESIGN,54206,73163,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,67740,69026,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,89735,89735,80000,JNTUH
TKEM,"TEEGALA KRISHNA REDDY ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,33801,37352,80000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,90926,109214,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),30256,37017,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,23999,23999,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",31849,35087,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50557,50557,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,72777,72777,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,29088,31870,85000,JNTUH
TKRC,"T K R COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,110755,111253,85000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,73276,77194,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",77170,82250,75000,JNTUH
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,118468,118468,75000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,67192,117753,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),56073,56073,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,32860,32860,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",44489,46281,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57293,68878,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,85268,85268,105000,JNTUH
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,82938,116340,105000,JNTUH
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,35510,35510,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,1268,1810,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2004,2487,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6903,8057,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11504,18030,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,3744,4231,140000,OU
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,42788,47218,140000,OU
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),31375,49631,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),43192,48168,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,29273,32852,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",43228,43228,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),66435,81803,62000,JNTUH
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,IBRAHIMPATAN,RR,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,67400,69477,62000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,92376,105021,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37824,38455,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),28126,28126,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),30708,30950,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,16609,17427,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",24473,26137,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45234,45234,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75282,75282,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,28392,30813,85000,JNTUH
VBIT,"VIGNAN BHARATI INSTITUTE OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,96098,111188,85000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,117551,117551,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,38537,38537,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",55188,63706,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84744,105021,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45145,64366,64000,JNTUH
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,41246,92151,64000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,38543,44572,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,125292,125292,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37236,37236,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,24262,24262,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",37318,39427,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,62138,62146,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,74438,74438,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,83141,83141,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,34241,38175,100000,JNTUH
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,DESHMUKHI,YBG,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,110629,110629,100000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CIV,CIVIL ENGINEERING,118532,118532,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,47924,47924,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53375,53375,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82297,84140,55000,JNTUH
VGSE,VAAGESHWARI COLL OF ENGINEERING,KARIMNAGAR,KRM,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53828,116405,55000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),63559,63559,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,43040,46252,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",53871,54311,58000,JNTUH
VGWL,VAGDEVI ENGINEERING COLLEGE,WARANGAL,WGL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,53132,87835,58000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,111873,111873,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,58924,58924,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,115933,115933,63000,JNTUH
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,100336,112597,63000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3106,3241,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,AUT,AUTOMOBILE ENGINEERING,50548,63437,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CIV,CIVIL ENGINEERING,34424,48327,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,3540,3673,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2755,3017,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2586,2757,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSE,COMPUTER SCIENCE AND ENGINEERING,1379,1630,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2142,2304,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),3698,4044,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6358,7338,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,17618,22411,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,31651,33555,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,INF,INFORMATION TECHNOLOGY,3981,3981,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,MEC,MECHANICAL ENGINEERING,34197,55623,135000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,AI,ARTIFICIAL INTELLIGENCE,19596,22168,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,85494,85494,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15701,16554,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,12774,12774,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,35900,35900,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,51642,68385,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,19285,19285,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,88415,92852,115000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),125462,125462,75000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,58588,58588,75000,JNTUH
